(None, 2, 12.849101852400914)
(None, 2, 12.85180450579075)
(None, 2, 12.85413027017411)
(None, 2, 12.857279374535302)
(None, 2, 12.859533296233618)
(None, 2, 12.862299239607898)
(None, 2, 12.94752975199449)
(None, 2, 12.9492511255354)
(None, 2, 12.950967937635989)
(None, 2, 12.95374984605139)
(None, 2, 12.956734738561048)
(None, 2, 12.958533656587404)
(None, 2, 12.960319460472839)
(None, 2, 12.961850393880372)
(None, 2, 12.965447089573004)
(None, 2, 12.967120567990548)
(None, 2, 12.969290673222977)
(None, 2, 12.97083814185167)
(None, 2, 12.972932413138773)
(None, 2, 12.975875682505508)
(None, 2, 12.978940970400814)
(None, 2, 12.98073988842717)
(None, 2, 12.983527498642971)
(None, 2, 12.985401110254575)
(None, 2, 12.987717751757295)
(None, 2, 12.990635363022228)
(None, 2, 12.992815161315336)
(None, 2, 12.994529692695766)
(None, 2, 12.996785895114241)
(None, 2, 12.999225125325573)
(None, 2, 13.002089139666742)
(None, 2, 13.003713012420802)
(None, 2, 13.005340306255103)
(None, 2, 13.007423173941405)
(None, 2, 13.009965036559944)
(None, 2, 13.011582067153524)
(None, 2, 13.014670162250432)
(None, 2, 13.016502150719111)
(None, 2, 13.018760633857747)
(None, 2, 13.020550429003462)
(None, 2, 13.02259224372688)
(None, 2, 13.024229800801901)
(None, 2, 13.026893681949012)
(None, 2, 13.030017128208403)
(None, 2, 13.03159367601914)
(None, 2, 13.033146846448235)
(None, 2, 13.035201205132532)
(None, 2, 13.03757714535942)
(None, 2, 13.03908299084519)
(None, 2, 13.0410478312632)
(None, 2, 13.043931801905769)
(None, 2, 13.047066081585921)
(None, 2, 13.048834780070155)
(None, 2, 13.051130324911394)
(None, 2, 13.053426439932673)
(None, 2, 13.056081768379183)
(None, 2, 13.059191530317612)
(None, 2, 13.062015632055978)
(None, 2, 13.064413809304426)
(None, 2, 13.066047945299207)
(None, 2, 13.068298445917282)
(None, 2, 13.069928020471744)
(None, 2, 13.07241799670664)
(None, 2, 13.074879463939533)
(None, 2, 13.076902462721629)
(None, 2, 13.078463615671284)
(None, 2, 13.082398998307706)
(None, 2, 13.084656911266302)
(None, 2, 13.087115527598995)
(None, 2, 13.089523968088164)
(None, 2, 13.09212912069115)
(None, 2, 13.09384878369194)
(None, 2, 13.096229285359145)
(None, 2, 13.099421153223341)
(None, 2, 13.101615206017453)
(None, 2, 13.103603423817104)
(None, 2, 13.105256375753207)
(None, 2, 13.107468674308599)
(None, 2, 13.110377732872932)
(None, 2, 13.112742269499018)
(None, 2, 13.114559433286654)
(None, 2, 13.116329842311009)
(None, 2, 13.118435517198911)
(None, 2, 13.120427156078803)
(None, 2, 13.123089896865835)
(None, 2, 13.125978428948725)
(None, 2, 13.129014637661989)
(None, 2, 13.19164948524146)
(None, 2, 13.193403929224692)
